customer_id,purchase_date,amount,age,income,signup_date,churn,purchase_id
CUST0249,2019-02-27,276.03,69,64327,2018-03-10,0,PUR02186
CUST0249,2023-10-15,210.18,69,64327,2018-03-10,0,PUR02187
CUST0249,2020-01-14,244.73,69,64327,2018-03-10,0,PUR02188
CUST0249,2023-03-16,387.56,69,64327,2018-03-10,0,PUR02189
CUST0250,2020-01-23,462.42,51,88904,2018-12-20,0,PUR02190
CUST0250,2022-08-05,267.37,51,88904,2018-12-20,0,PUR02191
CUST0250,2022-03-03,491.42,51,88904,2018-12-20,0,PUR02192
CUST0250,2023-12-23,91.26,51,88904,2018-12-20,0,PUR02193
CUST0250,2020-07-08,313.29,51,88904,2018-12-20,0,PUR02194
CUST0250,2022-04-23,209.6,51,88904,2018-12-20,0,PUR02195
CUST0250,2019-07-28,446.41,51,88904,2018-12-20,0,PUR02196
CUST0250,2023-01-30,372.5,51,88904,2018-12-20,0,PUR02197
CUST0250,2019-06-14,425.18,51,88904,2018-12-20,0,PUR02198
CUST0250,2019-03-12,211.88,51,88904,2018-12-20,0,PUR02199
CUST0250,2019-06-10,373.4,51,88904,2018-12-20,0,PUR02200
CUST0250,2021-06-30,405.26,51,88904,2018-12-20,0,PUR02201
CUST0250,2019-07-02,300.75,51,88904,2018-12-20,0,PUR02202
CUST0250,2023-06-05,328.05,51,88904,2018-12-20,0,PUR02203
CUST0250,2021-10-07,467.49,51,88904,2018-12-20,0,PUR02204
CUST0251,2020-01-18,403.32,23,23797,2019-11-27,1,PUR02205
CUST0252,2022-09-10,34.63,39,67882,2021-12-19,0,PUR02206
CUST0252,2022-01-11,345.62,39,67882,2021-12-19,0,PUR02207
CUST0252,2022-11-28,339.75,39,67882,2021-12-19,0,PUR02208
CUST0252,2022-07-30,245.74,39,67882,2021-12-19,0,PUR02209
CUST0252,2022-08-17,158.85,39,67882,2021-12-19,0,PUR02210
CUST0252,2022-01-08,214.3,39,67882,2021-12-19,0,PUR02211
CUST0252,2022-04-01,477.14,39,67882,2021-12-19,0,PUR02212
CUST0252,2023-09-12,37.03,39,67882,2021-12-19,0,PUR02213
CUST0252,2022-10-18,401.55,39,67882,2021-12-19,0,PUR02214
CUST0252,2022-08-30,63.73,39,67882,2021-12-19,0,PUR02215
CUST0252,2023-09-17,412.86,39,67882,2021-12-19,0,PUR02216
CUST0252,2022-04-12,88.02,39,67882,2021-12-19,0,PUR02217
CUST0252,2023-03-17,280.91,39,67882,2021-12-19,0,PUR02218
CUST0252,2023-06-05,158.29,39,67882,2021-12-19,0,PUR02219
CUST0252,2023-05-18,450.94,39,67882,2021-12-19,0,PUR02220
CUST0252,2022-06-21,443.42,39,67882,2021-12-19,0,PUR02221
CUST0252,2022-09-08,35.28,39,67882,2021-12-19,0,PUR02222
CUST0252,2022-06-05,194.3,39,67882,2021-12-19,0,PUR02223
CUST0252,2023-07-04,224.1,39,67882,2021-12-19,0,PUR02224
CUST0253,2023-12-02,165.67,28,33718,2018-03-09,0,PUR02225
CUST0253,2021-05-16,169.34,28,33718,2018-03-09,0,PUR02226
CUST0253,2023-10-18,386.98,28,33718,2018-03-09,0,PUR02227
CUST0254,2023-08-24,367.11,65,54560,2021-11-09,0,PUR02228
CUST0254,2023-07-13,456.05,65,54560,2021-11-09,0,PUR02229
CUST0254,2023-04-20,98.76,65,54560,2021-11-09,0,PUR02230
CUST0254,2023-11-19,352.08,65,54560,2021-11-09,0,PUR02231
CUST0254,2023-11-04,392.95,65,54560,2021-11-09,0,PUR02232
CUST0254,2023-05-27,161.39,65,54560,2021-11-09,0,PUR02233
CUST0254,2023-10-01,328.08,65,54560,2021-11-09,0,PUR02234
CUST0254,2023-08-10,74.08,65,54560,2021-11-09,0,PUR02235
CUST0254,2023-03-05,188.16,65,54560,2021-11-09,0,PUR02236
CUST0254,2022-08-07,173.64,65,54560,2021-11-09,0,PUR02237
CUST0255,2023-10-30,298.37,33,96589,2020-11-05,0,PUR02238
CUST0255,2023-04-06,184.83,33,96589,2020-11-05,0,PUR02239
CUST0255,2023-09-24,341.1,33,96589,2020-11-05,0,PUR02240
CUST0255,2021-12-26,237.27,33,96589,2020-11-05,0,PUR02241
CUST0255,2021-11-04,177.45,33,96589,2020-11-05,0,PUR02242
CUST0255,2022-08-24,305.48,33,96589,2020-11-05,0,PUR02243
CUST0255,2021-02-13,270.31,33,96589,2020-11-05,0,PUR02244
CUST0255,2021-05-16,422.28,33,96589,2020-11-05,0,PUR02245
CUST0255,2022-11-03,139.39,33,96589,2020-11-05,0,PUR02246
CUST0255,2023-05-20,307.59,33,96589,2020-11-05,0,PUR02247
CUST0255,2023-08-17,196.8,33,96589,2020-11-05,0,PUR02248
CUST0255,2021-02-03,435.71,33,96589,2020-11-05,0,PUR02249
CUST0255,2021-06-12,483.44,33,96589,2020-11-05,0,PUR02250
CUST0255,2021-09-09,224.81,33,96589,2020-11-05,0,PUR02251
CUST0255,2023-06-17,54.98,33,96589,2020-11-05,0,PUR02252
CUST0255,2022-06-23,194.82,33,96589,2020-11-05,0,PUR02253
CUST0255,2022-12-28,330.16,33,96589,2020-11-05,0,PUR02254
CUST0255,2022-05-22,302.78,33,96589,2020-11-05,0,PUR02255
CUST0255,2023-06-30,265.0,33,96589,2020-11-05,0,PUR02256
CUST0255,2023-06-11,480.69,33,96589,2020-11-05,0,PUR02257
CUST0256,2020-10-29,490.77,50,42116,2018-08-07,0,PUR02258
CUST0256,2023-02-14,364.29,50,42116,2018-08-07,0,PUR02259
CUST0256,2019-01-07,279.38,50,42116,2018-08-07,0,PUR02260
CUST0256,2019-05-27,68.37,50,42116,2018-08-07,0,PUR02261
CUST0256,2019-08-14,241.67,50,42116,2018-08-07,0,PUR02262
CUST0256,2019-10-12,271.87,50,42116,2018-08-07,0,PUR02263
CUST0256,2022-03-03,449.89,50,42116,2018-08-07,0,PUR02264
CUST0256,2023-07-29,46.56,50,42116,2018-08-07,0,PUR02265
CUST0256,2021-07-27,167.75,50,42116,2018-08-07,0,PUR02266
CUST0256,2022-04-27,257.38,50,42116,2018-08-07,0,PUR02267
CUST0256,2023-11-19,203.17,50,42116,2018-08-07,0,PUR02268
CUST0256,2022-07-01,63.32,50,42116,2018-08-07,0,PUR02269
CUST0257,2023-03-05,139.0,26,56244,2019-09-28,0,PUR02270
CUST0257,2019-12-04,280.29,26,56244,2019-09-28,0,PUR02271
CUST0257,2023-04-09,171.11,26,56244,2019-09-28,0,PUR02272
CUST0258,2023-08-08,26.47,23,21645,2021-03-26,0,PUR02273
CUST0258,2023-05-29,24.43,23,21645,2021-03-26,0,PUR02274
CUST0258,2023-07-17,199.32,23,21645,2021-03-26,0,PUR02275
CUST0258,2022-01-05,295.74,23,21645,2021-03-26,0,PUR02276
CUST0258,2022-07-16,109.89,23,21645,2021-03-26,0,PUR02277
CUST0258,2022-07-18,177.09,23,21645,2021-03-26,0,PUR02278
CUST0258,2023-03-10,360.8,23,21645,2021-03-26,0,PUR02279
CUST0258,2023-06-03,470.85,23,21645,2021-03-26,0,PUR02280
CUST0258,2023-12-25,304.82,23,21645,2021-03-26,0,PUR02281
CUST0258,2023-01-30,221.46,23,21645,2021-03-26,0,PUR02282
CUST0258,2022-04-06,189.23,23,21645,2021-03-26,0,PUR02283
CUST0258,2022-03-29,216.16,23,21645,2021-03-26,0,PUR02284
CUST0258,2022-11-05,129.74,23,21645,2021-03-26,0,PUR02285
CUST0258,2021-08-24,484.65,23,21645,2021-03-26,0,PUR02286
CUST0258,2023-10-12,346.33,23,21645,2021-03-26,0,PUR02287
CUST0258,2022-10-27,415.69,23,21645,2021-03-26,0,PUR02288
CUST0258,2023-07-17,50.83,23,21645,2021-03-26,0,PUR02289
CUST0258,2021-11-25,493.52,23,21645,2021-03-26,0,PUR02290
CUST0259,2022-02-18,424.92,33,67523,2020-03-02,0,PUR02291
CUST0259,2021-08-06,38.59,33,67523,2020-03-02,0,PUR02292
CUST0259,2023-12-17,473.34,33,67523,2020-03-02,0,PUR02293
CUST0259,2022-04-29,414.68,33,67523,2020-03-02,0,PUR02294
CUST0259,2021-10-11,392.48,33,67523,2020-03-02,0,PUR02295
CUST0259,2021-03-24,362.79,33,67523,2020-03-02,0,PUR02296
CUST0259,2022-05-21,34.62,33,67523,2020-03-02,0,PUR02297
CUST0259,2023-07-29,344.18,33,67523,2020-03-02,0,PUR02298
CUST0259,2022-05-10,351.62,33,67523,2020-03-02,0,PUR02299
CUST0259,2022-06-06,247.68,33,67523,2020-03-02,0,PUR02300
CUST0259,2022-03-09,126.74,33,67523,2020-03-02,0,PUR02301
CUST0259,2020-09-17,275.51,33,67523,2020-03-02,0,PUR02302
CUST0259,2023-08-23,475.03,33,67523,2020-03-02,0,PUR02303
CUST0259,2022-11-25,221.43,33,67523,2020-03-02,0,PUR02304
CUST0259,2022-01-06,365.48,33,67523,2020-03-02,0,PUR02305
CUST0259,2023-02-10,290.94,33,67523,2020-03-02,0,PUR02306
CUST0259,2022-12-03,203.47,33,67523,2020-03-02,0,PUR02307
CUST0259,2020-05-10,454.09,33,67523,2020-03-02,0,PUR02308
CUST0259,2023-03-28,456.09,33,67523,2020-03-02,0,PUR02309
CUST0259,2022-02-26,113.61,33,67523,2020-03-02,0,PUR02310
CUST0260,2022-10-26,147.0,46,39256,2021-03-25,0,PUR02311
CUST0260,2022-03-17,124.39,46,39256,2021-03-25,0,PUR02312
CUST0260,2022-01-23,288.09,46,39256,2021-03-25,0,PUR02313
CUST0260,2023-07-28,251.01,46,39256,2021-03-25,0,PUR02314
CUST0260,2021-10-30,89.97,46,39256,2021-03-25,0,PUR02315
CUST0260,2022-03-18,236.72,46,39256,2021-03-25,0,PUR02316
CUST0260,2021-08-05,142.69,46,39256,2021-03-25,0,PUR02317
CUST0260,2023-01-17,29.62,46,39256,2021-03-25,0,PUR02318
CUST0260,2023-08-23,335.28,46,39256,2021-03-25,0,PUR02319
CUST0260,2022-03-24,401.86,46,39256,2021-03-25,0,PUR02320
CUST0260,2022-04-08,414.24,46,39256,2021-03-25,0,PUR02321
CUST0260,2021-06-30,412.57,46,39256,2021-03-25,0,PUR02322
CUST0260,2022-04-08,216.39,46,39256,2021-03-25,0,PUR02323
CUST0260,2023-02-22,352.32,46,39256,2021-03-25,0,PUR02324
CUST0260,2022-06-09,244.61,46,39256,2021-03-25,0,PUR02325
CUST0260,2023-12-05,455.97,46,39256,2021-03-25,0,PUR02326
CUST0260,2021-11-27,238.34,46,39256,2021-03-25,0,PUR02327
CUST0260,2022-12-08,193.3,46,39256,2021-03-25,0,PUR02328
CUST0260,2022-07-27,136.24,46,39256,2021-03-25,0,PUR02329
CUST0261,2023-07-19,152.72,20,73173,2021-02-17,0,PUR02330
CUST0261,2023-05-24,287.68,20,73173,2021-02-17,0,PUR02331
CUST0261,2023-02-14,487.4,20,73173,2021-02-17,0,PUR02332
CUST0261,2023-05-04,485.76,20,73173,2021-02-17,0,PUR02333
CUST0261,2022-03-30,102.91,20,73173,2021-02-17,0,PUR02334
CUST0261,2021-10-02,400.82,20,73173,2021-02-17,0,PUR02335
CUST0262,2023-06-25,117.52,37,57430,2018-12-03,0,PUR02336
CUST0262,2022-03-18,110.72,37,57430,2018-12-03,0,PUR02337
CUST0262,2021-03-12,439.06,37,57430,2018-12-03,0,PUR02338
CUST0262,2019-03-01,197.78,37,57430,2018-12-03,0,PUR02339
CUST0262,2019-09-25,109.57,37,57430,2018-12-03,0,PUR02340
CUST0262,2019-11-11,210.97,37,57430,2018-12-03,0,PUR02341
CUST0262,2021-01-11,408.23,37,57430,2018-12-03,0,PUR02342
CUST0262,2023-06-15,284.72,37,57430,2018-12-03,0,PUR02343
CUST0262,2020-09-22,77.16,37,57430,2018-12-03,0,PUR02344
CUST0262,2021-06-09,265.54,37,57430,2018-12-03,0,PUR02345
CUST0262,2023-03-15,456.06,37,57430,2018-12-03,0,PUR02346
CUST0262,2019-02-16,282.67,37,57430,2018-12-03,0,PUR02347
CUST0262,2022-11-21,481.44,37,57430,2018-12-03,0,PUR02348
CUST0262,2020-10-08,353.25,37,57430,2018-12-03,0,PUR02349
CUST0262,2020-05-08,148.07,37,57430,2018-12-03,0,PUR02350
CUST0263,2018-09-29,125.06,53,59282,2018-06-22,1,PUR02351
CUST0263,2019-02-04,76.55,53,59282,2018-06-22,1,PUR02352
CUST0263,2018-09-02,125.28,53,59282,2018-06-22,1,PUR02353
CUST0263,2018-06-27,62.43,53,59282,2018-06-22,1,PUR02354
CUST0263,2019-01-12,496.02,53,59282,2018-06-22,1,PUR02355
CUST0264,2023-06-08,51.72,36,83374,2020-02-12,0,PUR02356
CUST0264,2021-08-01,278.4,36,83374,2020-02-12,0,PUR02357
CUST0264,2021-02-17,232.6,36,83374,2020-02-12,0,PUR02358
CUST0264,2022-05-12,110.98,36,83374,2020-02-12,0,PUR02359
CUST0264,2023-01-23,140.24,36,83374,2020-02-12,0,PUR02360
CUST0264,2023-08-05,22.45,36,83374,2020-02-12,0,PUR02361
CUST0264,2020-07-28,86.08,36,83374,2020-02-12,0,PUR02362
CUST0264,2023-04-14,61.17,36,83374,2020-02-12,0,PUR02363
CUST0264,2020-12-04,410.69,36,83374,2020-02-12,0,PUR02364
CUST0264,2020-03-25,446.94,36,83374,2020-02-12,0,PUR02365
CUST0264,2023-07-18,241.51,36,83374,2020-02-12,0,PUR02366
CUST0264,2023-09-14,450.6,36,83374,2020-02-12,0,PUR02367
CUST0264,2023-07-20,417.67,36,83374,2020-02-12,0,PUR02368
CUST0264,2021-10-31,488.02,36,83374,2020-02-12,0,PUR02369
CUST0264,2021-07-31,76.95,36,83374,2020-02-12,0,PUR02370
CUST0264,2023-01-09,224.03,36,83374,2020-02-12,0,PUR02371
CUST0264,2020-05-24,481.13,36,83374,2020-02-12,0,PUR02372
CUST0264,2020-07-23,212.48,36,83374,2020-02-12,0,PUR02373
CUST0265,2023-03-04,132.88,43,88244,2021-12-12,0,PUR02374
CUST0265,2022-03-29,27.94,43,88244,2021-12-12,0,PUR02375
CUST0265,2022-07-23,331.74,43,88244,2021-12-12,0,PUR02376
CUST0265,2023-02-16,203.42,43,88244,2021-12-12,0,PUR02377
CUST0265,2022-04-25,193.26,43,88244,2021-12-12,0,PUR02378
CUST0265,2023-12-01,217.48,43,88244,2021-12-12,0,PUR02379
CUST0266,2023-01-22,218.14,20,31694,2020-09-17,0,PUR02380
CUST0266,2023-09-12,148.68,20,31694,2020-09-17,0,PUR02381
CUST0266,2022-05-29,345.06,20,31694,2020-09-17,0,PUR02382
CUST0266,2021-04-29,420.19,20,31694,2020-09-17,0,PUR02383
CUST0266,2023-07-23,110.71,20,31694,2020-09-17,0,PUR02384
CUST0266,2021-03-20,212.1,20,31694,2020-09-17,0,PUR02385
CUST0266,2022-04-10,456.89,20,31694,2020-09-17,0,PUR02386
CUST0266,2021-10-29,394.65,20,31694,2020-09-17,0,PUR02387
CUST0266,2020-10-11,256.97,20,31694,2020-09-17,0,PUR02388
CUST0267,2020-12-09,97.69,36,76264,2018-10-05,0,PUR02389
CUST0267,2022-08-01,455.05,36,76264,2018-10-05,0,PUR02390
CUST0267,2022-11-15,449.75,36,76264,2018-10-05,0,PUR02391
CUST0267,2021-03-27,55.87,36,76264,2018-10-05,0,PUR02392
CUST0267,2019-02-26,481.23,36,76264,2018-10-05,0,PUR02393
CUST0267,2021-11-15,425.56,36,76264,2018-10-05,0,PUR02394
CUST0267,2021-07-11,438.61,36,76264,2018-10-05,0,PUR02395
CUST0267,2023-03-24,446.6,36,76264,2018-10-05,0,PUR02396
CUST0267,2023-11-25,428.83,36,76264,2018-10-05,0,PUR02397
CUST0267,2022-11-20,304.39,36,76264,2018-10-05,0,PUR02398
CUST0267,2022-11-29,445.62,36,76264,2018-10-05,0,PUR02399
CUST0267,2019-06-16,298.56,36,76264,2018-10-05,0,PUR02400
CUST0267,2021-03-16,183.82,36,76264,2018-10-05,0,PUR02401
CUST0267,2021-07-28,411.21,36,76264,2018-10-05,0,PUR02402
CUST0267,2021-11-19,45.84,36,76264,2018-10-05,0,PUR02403
CUST0268,2022-05-26,88.8,37,95060,2021-02-08,0,PUR02404
CUST0268,2022-03-06,107.57,37,95060,2021-02-08,0,PUR02405
CUST0268,2022-10-08,431.55,37,95060,2021-02-08,0,PUR02406
CUST0268,2022-02-21,452.11,37,95060,2021-02-08,0,PUR02407
CUST0268,2021-03-02,82.38,37,95060,2021-02-08,0,PUR02408
CUST0268,2022-08-23,299.78,37,95060,2021-02-08,0,PUR02409
CUST0268,2023-04-04,411.6,37,95060,2021-02-08,0,PUR02410
CUST0269,2019-04-30,118.68,49,117416,2019-03-04,1,PUR02411
CUST0269,2019-07-22,388.74,49,117416,2019-03-04,1,PUR02412
CUST0269,2019-03-22,182.14,49,117416,2019-03-04,1,PUR02413
CUST0269,2019-07-10,172.64,49,117416,2019-03-04,1,PUR02414
CUST0270,2022-02-25,478.34,24,77545,2020-05-27,0,PUR02415
CUST0270,2023-02-02,349.37,24,77545,2020-05-27,0,PUR02416
CUST0270,2021-11-26,288.81,24,77545,2020-05-27,0,PUR02417
CUST0271,2018-09-21,210.68,69,59224,2018-09-03,1,PUR02418
CUST0271,2019-01-19,363.04,69,59224,2018-09-03,1,PUR02419
CUST0271,2018-11-20,497.15,69,59224,2018-09-03,1,PUR02420
CUST0271,2018-12-09,45.02,69,59224,2018-09-03,1,PUR02421
CUST0271,2018-10-04,69.66,69,59224,2018-09-03,1,PUR02422
CUST0272,2022-10-13,293.76,58,117945,2020-08-24,0,PUR02423
CUST0272,2022-05-18,440.96,58,117945,2020-08-24,0,PUR02424
CUST0272,2022-07-30,108.96,58,117945,2020-08-24,0,PUR02425
CUST0272,2022-12-01,229.01,58,117945,2020-08-24,0,PUR02426
CUST0272,2021-10-05,289.94,58,117945,2020-08-24,0,PUR02427
CUST0272,2022-04-25,415.95,58,117945,2020-08-24,0,PUR02428
CUST0272,2022-02-23,233.21,58,117945,2020-08-24,0,PUR02429
CUST0272,2021-11-15,482.52,58,117945,2020-08-24,0,PUR02430
CUST0272,2021-10-10,298.38,58,117945,2020-08-24,0,PUR02431
CUST0272,2022-09-22,204.58,58,117945,2020-08-24,0,PUR02432
CUST0272,2022-10-25,489.2,58,117945,2020-08-24,0,PUR02433
CUST0272,2021-01-06,411.46,58,117945,2020-08-24,0,PUR02434
CUST0272,2022-03-20,478.82,58,117945,2020-08-24,0,PUR02435
CUST0272,2021-03-15,105.64,58,117945,2020-08-24,0,PUR02436
CUST0273,2023-10-01,395.07,50,33224,2020-02-18,0,PUR02437
CUST0273,2021-03-07,230.65,50,33224,2020-02-18,0,PUR02438
CUST0273,2023-10-18,475.21,50,33224,2020-02-18,0,PUR02439
CUST0273,2021-01-11,94.57,50,33224,2020-02-18,0,PUR02440
CUST0273,2020-09-06,485.77,50,33224,2020-02-18,0,PUR02441
CUST0273,2021-05-30,337.96,50,33224,2020-02-18,0,PUR02442
CUST0273,2020-05-16,334.24,50,33224,2020-02-18,0,PUR02443
CUST0273,2022-10-14,130.92,50,33224,2020-02-18,0,PUR02444
CUST0273,2021-12-15,273.14,50,33224,2020-02-18,0,PUR02445
CUST0273,2020-02-25,392.9,50,33224,2020-02-18,0,PUR02446
CUST0273,2020-12-06,369.52,50,33224,2020-02-18,0,PUR02447
CUST0273,2022-02-13,320.43,50,33224,2020-02-18,0,PUR02448
CUST0273,2023-02-06,329.89,50,33224,2020-02-18,0,PUR02449
CUST0273,2020-03-02,488.48,50,33224,2020-02-18,0,PUR02450
CUST0273,2023-06-19,194.79,50,33224,2020-02-18,0,PUR02451
CUST0273,2021-11-09,58.69,50,33224,2020-02-18,0,PUR02452
CUST0273,2023-10-08,372.06,50,33224,2020-02-18,0,PUR02453
CUST0273,2020-11-20,372.0,50,33224,2020-02-18,0,PUR02454
CUST0273,2022-12-21,105.43,50,33224,2020-02-18,0,PUR02455
CUST0274,2022-06-30,234.88,57,60738,2021-06-26,0,PUR02456
CUST0274,2023-09-28,51.95,57,60738,2021-06-26,0,PUR02457
CUST0274,2022-07-12,61.02,57,60738,2021-06-26,0,PUR02458
CUST0274,2023-01-17,47.75,57,60738,2021-06-26,0,PUR02459
CUST0274,2023-04-02,383.97,57,60738,2021-06-26,0,PUR02460
CUST0274,2023-05-13,265.9,57,60738,2021-06-26,0,PUR02461
CUST0274,2022-05-09,238.71,57,60738,2021-06-26,0,PUR02462
CUST0274,2021-09-25,88.21,57,60738,2021-06-26,0,PUR02463
CUST0274,2022-06-18,23.69,57,60738,2021-06-26,0,PUR02464
CUST0274,2023-03-07,66.97,57,60738,2021-06-26,0,PUR02465
CUST0274,2023-08-04,219.7,57,60738,2021-06-26,0,PUR02466
CUST0274,2023-11-21,310.43,57,60738,2021-06-26,0,PUR02467
CUST0274,2023-11-26,97.4,57,60738,2021-06-26,0,PUR02468
CUST0274,2022-05-03,340.68,57,60738,2021-06-26,0,PUR02469
CUST0274,2023-01-12,335.2,57,60738,2021-06-26,0,PUR02470
CUST0275,2023-12-20,163.98,56,45150,2021-10-25,0,PUR02471
CUST0275,2022-08-20,288.01,56,45150,2021-10-25,0,PUR02472
CUST0275,2023-04-28,381.77,56,45150,2021-10-25,0,PUR02473
CUST0275,2022-10-19,71.12,56,45150,2021-10-25,0,PUR02474
CUST0275,2022-10-03,188.3,56,45150,2021-10-25,0,PUR02475
CUST0275,2022-01-25,52.11,56,45150,2021-10-25,0,PUR02476
CUST0275,2023-03-17,431.51,56,45150,2021-10-25,0,PUR02477
CUST0275,2022-01-15,295.39,56,45150,2021-10-25,0,PUR02478
CUST0275,2023-08-20,60.06,56,45150,2021-10-25,0,PUR02479
CUST0275,2023-10-09,74.74,56,45150,2021-10-25,0,PUR02480
CUST0275,2023-01-03,95.55,56,45150,2021-10-25,0,PUR02481
CUST0275,2023-06-09,107.55,56,45150,2021-10-25,0,PUR02482
CUST0275,2022-12-18,178.35,56,45150,2021-10-25,0,PUR02483
CUST0275,2023-02-03,190.5,56,45150,2021-10-25,0,PUR02484
CUST0275,2023-08-31,422.7,56,45150,2021-10-25,0,PUR02485
CUST0275,2023-01-30,476.25,56,45150,2021-10-25,0,PUR02486
CUST0275,2022-12-24,210.96,56,45150,2021-10-25,0,PUR02487
CUST0275,2023-05-10,399.74,56,45150,2021-10-25,0,PUR02488
CUST0275,2023-11-09,52.61,56,45150,2021-10-25,0,PUR02489
CUST0275,2022-04-14,170.91,56,45150,2021-10-25,0,PUR02490
CUST0276,2023-06-10,381.93,35,83731,2021-08-23,0,PUR02491
CUST0276,2022-08-05,323.4,35,83731,2021-08-23,0,PUR02492
CUST0276,2023-07-22,114.77,35,83731,2021-08-23,0,PUR02493
CUST0276,2023-01-17,326.94,35,83731,2021-08-23,0,PUR02494
CUST0276,2022-12-26,275.76,35,83731,2021-08-23,0,PUR02495
CUST0276,2023-03-30,422.68,35,83731,2021-08-23,0,PUR02496
CUST0276,2023-02-20,277.29,35,83731,2021-08-23,0,PUR02497
CUST0276,2023-04-10,47.15,35,83731,2021-08-23,0,PUR02498
CUST0276,2023-07-25,56.58,35,83731,2021-08-23,0,PUR02499
CUST0276,2022-10-25,376.01,35,83731,2021-08-23,0,PUR02500
CUST0276,2022-06-16,160.82,35,83731,2021-08-23,0,PUR02501
CUST0276,2022-01-02,470.17,35,83731,2021-08-23,0,PUR02502
CUST0276,2023-09-25,224.58,35,83731,2021-08-23,0,PUR02503
CUST0276,2021-10-09,224.3,35,83731,2021-08-23,0,PUR02504
CUST0276,2023-06-18,398.37,35,83731,2021-08-23,0,PUR02505
CUST0276,2023-01-28,452.98,35,83731,2021-08-23,0,PUR02506
CUST0276,2023-04-02,251.38,35,83731,2021-08-23,0,PUR02507
CUST0276,2023-06-06,32.55,35,83731,2021-08-23,0,PUR02508
CUST0277,2019-05-09,471.34,57,69688,2019-02-18,1,PUR02509
CUST0277,2019-03-24,73.02,57,69688,2019-02-18,1,PUR02510
CUST0277,2019-06-12,128.8,57,69688,2019-02-18,1,PUR02511
CUST0277,2019-02-24,42.4,57,69688,2019-02-18,1,PUR02512
CUST0278,2022-02-17,101.28,18,119929,2021-12-12,0,PUR02513
CUST0278,2023-12-01,444.94,18,119929,2021-12-12,0,PUR02514
CUST0278,2023-12-22,395.42,18,119929,2021-12-12,0,PUR02515
CUST0278,2022-02-09,431.49,18,119929,2021-12-12,0,PUR02516
CUST0278,2023-09-30,374.75,18,119929,2021-12-12,0,PUR02517
CUST0278,2022-08-25,118.0,18,119929,2021-12-12,0,PUR02518
CUST0278,2022-07-27,77.62,18,119929,2021-12-12,0,PUR02519
CUST0278,2023-12-30,99.62,18,119929,2021-12-12,0,PUR02520
CUST0278,2022-02-25,53.37,18,119929,2021-12-12,0,PUR02521
CUST0278,2022-07-24,161.76,18,119929,2021-12-12,0,PUR02522
CUST0278,2023-08-10,313.45,18,119929,2021-12-12,0,PUR02523
CUST0279,2023-04-04,307.05,28,93509,2019-02-05,0,PUR02524
CUST0279,2019-09-01,243.5,28,93509,2019-02-05,0,PUR02525
CUST0279,2021-09-01,337.48,28,93509,2019-02-05,0,PUR02526
CUST0279,2020-10-10,328.53,28,93509,2019-02-05,0,PUR02527
CUST0279,2022-12-05,498.47,28,93509,2019-02-05,0,PUR02528
CUST0279,2019-05-09,397.54,28,93509,2019-02-05,0,PUR02529
CUST0279,2023-06-09,245.67,28,93509,2019-02-05,0,PUR02530
CUST0279,2019-08-27,481.19,28,93509,2019-02-05,0,PUR02531
CUST0279,2020-08-23,286.41,28,93509,2019-02-05,0,PUR02532
CUST0279,2022-11-04,26.33,28,93509,2019-02-05,0,PUR02533
CUST0279,2020-07-03,319.19,28,93509,2019-02-05,0,PUR02534
CUST0279,2022-02-04,176.43,28,93509,2019-02-05,0,PUR02535
CUST0279,2022-08-12,426.5,28,93509,2019-02-05,0,PUR02536
CUST0280,2020-11-21,459.73,45,28577,2019-08-22,0,PUR02537
CUST0280,2021-06-30,336.07,45,28577,2019-08-22,0,PUR02538
CUST0280,2020-04-14,277.96,45,28577,2019-08-22,0,PUR02539
CUST0280,2023-01-12,427.81,45,28577,2019-08-22,0,PUR02540
CUST0280,2022-04-11,278.57,45,28577,2019-08-22,0,PUR02541
CUST0280,2021-07-27,455.71,45,28577,2019-08-22,0,PUR02542
CUST0281,2022-09-30,293.5,42,28070,2020-08-18,0,PUR02543
CUST0281,2023-06-05,498.53,42,28070,2020-08-18,0,PUR02544
CUST0281,2021-02-06,263.49,42,28070,2020-08-18,0,PUR02545
CUST0282,2022-09-17,467.14,67,28666,2021-08-28,0,PUR02546
CUST0283,2023-08-09,359.78,40,77761,2019-05-30,0,PUR02547
CUST0283,2022-05-01,95.0,40,77761,2019-05-30,0,PUR02548
CUST0283,2020-09-13,315.42,40,77761,2019-05-30,0,PUR02549
CUST0283,2020-10-26,64.77,40,77761,2019-05-30,0,PUR02550
CUST0284,2022-05-03,134.85,48,56368,2019-12-01,0,PUR02551
CUST0284,2021-11-03,322.97,48,56368,2019-12-01,0,PUR02552
CUST0284,2023-11-04,78.31,48,56368,2019-12-01,0,PUR02553
CUST0284,2020-08-24,174.34,48,56368,2019-12-01,0,PUR02554
CUST0284,2023-05-16,340.34,48,56368,2019-12-01,0,PUR02555
CUST0284,2021-01-14,98.83,48,56368,2019-12-01,0,PUR02556
CUST0284,2023-02-09,406.81,48,56368,2019-12-01,0,PUR02557
CUST0284,2022-10-13,225.04,48,56368,2019-12-01,0,PUR02558
CUST0284,2020-07-07,53.57,48,56368,2019-12-01,0,PUR02559
CUST0284,2020-10-30,372.35,48,56368,2019-12-01,0,PUR02560
CUST0284,2023-07-30,127.31,48,56368,2019-12-01,0,PUR02561
CUST0284,2021-08-29,92.27,48,56368,2019-12-01,0,PUR02562
